운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,위도,경도
제주전기자동차서비스,사직삼정그린코아2차아파트,3,AC완속,부산광역시 ,동래구 ,부산광역시 동래구 쇠미로81번길 22,35.20304191,129.0544856
제주전기자동차서비스,사직삼정그린코아2차아파트,4,AC완속,부산광역시 ,동래구 ,부산광역시 동래구 쇠미로81번길 22,35.20304191,129.0544856
제주전기자동차서비스,사직삼정그린코아2차아파트,5,AC완속,부산광역시 ,동래구 ,부산광역시 동래구 쇠미로81번길 22,35.20304191,129.0544856
제주전기자동차서비스,수영역 디온플레이스어반 오피스텔,1,DC차데모+AC3상+DC콤보,부산광역시 ,수영구 ,부산광역시 수영구 수영로 712(광안동 50-1),35.16778548,129.1174426
제주전기자동차서비스,영도대원아파트,1,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 남항새싹길 79,35.08230321,129.0440672
제주전기자동차서비스,영도대원아파트,2,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 남항새싹길 79,35.08230321,129.0440672
제주전기자동차서비스,영도대원아파트,3,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 남항새싹길 79,35.08230321,129.0440672
제주전기자동차서비스,영도대원아파트,4,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 남항새싹길 79,35.08230321,129.0440672
제주전기자동차서비스,영도유림노르웨이숲비치아파트,1,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 태종로 705(동삼동 1145),35.07192746,129.0764768
제주전기자동차서비스,정관신도시롯데캐슬 106동지하 2층,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 106동 지하2층(106동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 106동지하 2층,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 106동 지하2층(106동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 1층,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하 1층(지하 1층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 1층,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하 1층(지하 1층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 1층,3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하 1층(지하 1층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 2층,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하2층(108동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 2층,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하2층(108동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 108동지하 2층,3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 108동 지하2층(108동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 110동지하 2층,1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 110동 지하2층(110동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 110동지하 2층,2,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 110동 지하2층(110동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,정관신도시롯데캐슬 110동지하 2층,3,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 정관3로 52 110동 지하2층(110동 지하2층),35.3287252,129.1702032
제주전기자동차서비스,학장반도보라타운,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 94학장반도보라타운,35.13793358,128.9783145
제주전기자동차서비스,학장반도보라타운,2,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 94학장반도보라타운,35.13793358,128.9783145
제주전기자동차서비스,해운대KCC스위첸아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,7,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대KCC스위첸아파트,8,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 세실로 80,35.17294228,129.1779951
제주전기자동차서비스,해운대대림1차아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,7,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,8,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,9,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대대림1차아파트,10,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 47,35.17931435,129.174047
제주전기자동차서비스,해운대센트럴파크아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 118,35.17570774,129.1706766
제주전기자동차서비스,해운대센트럴파크아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 118,35.17570774,129.1706766
제주전기자동차서비스,해운대센트럴파크아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 118,35.17570774,129.1706766
제주전기자동차서비스,해운대센트럴파크아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 좌동순환로 118,35.17570774,129.1706766
제주전기자동차서비스,해운대자이1차아파트 1단지 지하1층 주차장 104동 46번 기둥,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B1 104동 46번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 1단지 지하1층 주차장 104동 46번 기둥,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B1 104동 46번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 1단지 지하1층 주차장 109동 49번 기둥,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B1 109동 49번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 1단지 지하1층 주차장 109동 49번 기둥,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B1 109동 49번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 1단지 지하2층 주차장 109동 42번 기둥,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B2 109동 42번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 1단지 지하2층 주차장 109동 42번 기둥,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4351단지 B2 109동 42번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,해운대자이1차아파트 2단지 B1 201동 17번 기둥,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 4352단지 지하1층 주차장 201동 17번 기둥(1527 해운대자이1차),0,0
제주전기자동차서비스,협신자동차서비스 사상서비스,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 가야대로 181,35.15019234,128.99247
제주전기자동차서비스,홍우산업,1,AC완속,부산광역시 ,영도구 ,부산광역시 영도구 남항로19번길 8,35.08973797,129.0390767
한국전력,Green Pole(경남공고옆),2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포대로 189번경남공고옆 도로 전주부착형 충전소(전포대로 189번),35.15357822,129.0650556
한국전력,Green Pole(경남공고옆),3,DC차데모+AC3상+DC콤보,부산광역시 ,부산진구 ,부산광역시 부산진구 전포대로 189번경남공고옆 도로 전주부착형 충전소(전포대로 189번),35.15357822,129.0650556
한국전력,Green Pole(곡상골),1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 모라동 1345-7,35.19154646,128.9909305
한국전력,Green Pole(반여부산은행),1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여동 1291-562,35.19623558,129.1306534
한국전력,Green Pole(삼환맨션),1,DC차데모+AC3상+DC콤보,부산광역시 ,동래구 ,부산광역시 동래구 수안동 34-13,35.19462699,129.087464
한국전력,Green Pole(서면BMW인근),1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포동 631-15,35.16070656,129.063952
한국전력,Green Pole(서면중앙시장),1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포동 608-1,35.1608772,129.0633149
한국전력,Green Pole(송정해수욕장),1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 송정동 706-1,35.17905337,129.1987375
한국전력,Green Pole(송정해수욕장),2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 송정동 706-1,35.17905337,129.1987375
한국전력,Green Pole(화신칼라1),1,AC완속,부산광역시 ,동구 ,부산광역시 동구 범일동 830-15,35.13945609,129.0625223
한국전력,Green Pole(화신칼라2),1,AC완속,부산광역시 ,동구 ,부산광역시 동구 범일동 830-72,35.14111949,129.0632455
한국전력,가구거리 공영주차장,1,DC콤보,부산광역시 ,동구 ,부산광역시 동구 중앙대로 471-10(범일동 183),35.13613866,129.0553263
한국전력,가덕도동 행정복지센터,1,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 동선길 10(가덕도동 행정복지센터),35.05664068,128.8316554
한국전력,가아KT-e편한세상,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야동 가야대로 569 ,35.15464746,129.0337624
한국전력,가아KT-e편한세상,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야동 가야대로 569 ,35.15464746,129.0337624
한국전력,감전역 역세권 공영주차장,1,DC콤보,부산광역시 ,사상구 ,부산광역시 사상구 사상로 지하 93-1공영주차장,35.15553546,128.9912671
한국전력,강서경찰서,1,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 명지국제1로 305(607-5 부산강서경찰서),35.11649247,128.90629
한국전력,강서구청 역세권 공영주차장,1,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 낙동북로 477(2300 강서구청),35.21220294,128.9805851
한국전력,강서구청 역세권 공영주차장,2,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 낙동북로 477(2300 강서구청),35.21220294,128.9805851
한국전력,강서구청 주차장,1,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 낙동북로 477주차장,35.21220294,128.9805851
한국전력,강서구청 주차장,2,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 낙동북로 477주차장,35.21220294,128.9805851
한국전력,강서브라이트센터,1,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 공항로811번길 10(1932-1 강서브라이트센터),35.18019056,128.9574082
한국전력,강서브라이트센터,2,DC콤보,부산광역시 ,강서구 ,부산광역시 강서구 공항로811번길 10(1932-1 강서브라이트센터),35.18019056,128.9574082
