sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm25Value,khaiValue
인천,고잔,도시대기,0.004,1.1,0.003,0.051,56,43,100
인천,서창,도시대기,0.004,1.1,,0.043,43,26,
인천,석남,도시대기,0.005,1.1,0.002,0.049,52,31,81
인천,송해,도시대기,0.002,0.6,0.009,0.024,42,28,90
인천,동춘,도시대기,0.005,1.1,0.002,0.048,51,35,87
인천,운서,도시대기,0.004,0.7,0.004,0.033,50,26,79
인천,송현,도로변대기,0.004,0.9,0.002,0.046,50,32,79
인천,논현,도시대기,0.004,1.2,0.002,0.046,41,31,79
인천,청라,도시대기,0.005,0.8,0.003,0.03,54,31,79
인천,송도,도시대기,0.004,0.9,0.002,0.046,47,30,82
인천,아암,도시대기,0.003,1,0.002,0.047,44,31,78
인천,원당,도시대기,0.003,0.9,0.003,0.033,47,35,87
인천,길상,도시대기,0.004,0.7,0.004,0.02,49,34,82
인천,삼산,도시대기,0.005,0.8,0.002,0.035,49,28,85
인천,경인항,항만,0.005,0.7,0.004,0.024,53,33,85
인천,인천항,항만,0.005,0.9,0.002,0.055,65,35,92
인천,석모리,교외대기,0.001,0.5,0.027,0.006,38,25,79
인천,덕적도,교외대기,0.003,0.6,0.007,0.042,50,35,74
인천,백령도,국가배경농도,0.001,0.3,0.03,0.002,19,10,50
인천,영흥,도시대기,0.004,0.7,0.005,0.048,50,42,116
인천,연평도,국가배경농도,0.001,0.5,0.027,0.007,48,33,72
인천,울도,국가배경농도,0.002,0.5,0.006,0.038,52,35,66
인천,석남,도시대기,0.005,1.2,0.002,0.059,45,34,100
인천,송해,도시대기,0.003,0.8,0.009,0.032,54,46,132
인천,동춘,도시대기,0.007,1.2,0.002,0.062,56,38,159
인천,운서,도시대기,0.004,0.9,0.003,0.041,76,46,120
인천,송현,도로변대기,0.006,1.2,0.002,0.071,65,42,174
인천,논현,도시대기,0.005,1.3,0.001,0.054,49,36,101
인천,청라,도시대기,0.006,1.1,0.002,0.05,80,47,109
인천,송도,도시대기,0.005,1.1,0.002,0.062,50,33,102
인천,아암,도시대기,0.004,0.9,0.002,0.057,50,34,95
인천,원당,도시대기,0.005,1,0.003,0.046,59,45,100
인천,길상,도시대기,0.004,0.8,0.004,0.033,65,47,158
인천,삼산,도시대기,0.006,1,0.002,0.063,70,41,103
인천,경인항,항만,0.01,1,0.002,0.03,104,48,193
인천,인천항,항만,0.007,1.2,0.002,0.077,108,47,203
인천,석모리,교외대기,0.002,0.8,0.014,0.017,56,48,109
인천,덕적도,교외대기,0.003,0.5,0.013,0.03,48,34,90
인천,백령도,국가배경농도,0.002,0.6,0.017,0.011,69,44,79
인천,영흥,도시대기,0.005,0.5,0.021,0.022,48,45,105
인천,연평도,국가배경농도,0.002,0.6,0.016,0.025,61,53,158
인천,울도,국가배경농도,0.002,0.3,0.03,0.011,30,18,51
인천,신흥,도시대기,0.009,1.4,0.002,0.06,77,49,100
인천,서해,도로변대기,0.004,1.4,0.003,0.04,74,39,77
인천,영종,도시대기,0.004,0.8,0.009,0.034,66,45,92
인천,송림,도시대기,0.006,1.8,0.003,0.064,66,44,104
인천,구월동,도시대기,0.005,1.6,0.002,0.071,71,42,112
인천,숭의,도시대기,0.006,1.3,0.002,0.06,72,50,135
인천,석바위,도로변대기,0.006,1.6,0.003,0.081,60,34,122
인천,부평역,도로변대기,0.007,1.3,0.003,0.069,77,54,193
인천,남동,도로변대기,0.01,2.2,0.002,0.055,90,69,139
인천,주안,도시대기,0.005,1.5,0.002,0.076,65,55,117
인천,부평,도시대기,0.006,1.3,0.003,0.061,68,52,197
인천,연희,도시대기,0.005,0.7,0.002,0.087,49,33,129
인천,검단,도시대기,0.005,0.8,0.006,0.049,69,51,116
인천,중봉,도로변대기,0.005,1.1,0.004,0.059,64,38,98
인천,계산,도시대기,0.004,1.8,0.002,0.043,60,42,92
인천,고잔,도시대기,0.006,1.3,0.003,0.08,60,49,171
인천,서창,도시대기,0.005,1.2,,0.054,51,33,
인천,석모리,교외대기,0.001,0.6,0.03,0.011,19,17,72
인천,덕적도,교외대기,0.001,0.3,0.043,0.007,7,5,61
인천,백령도,국가배경농도,0.001,0.4,0.026,0.004,17,7,43
인천,영흥,도시대기,0.003,0.3,0.023,0.013,20,12,85
인천,연평도,국가배경농도,0.001,0.3,0.051,0.006,8,4,68
인천,울도,국가배경농도,0.001,0.3,0.035,0.01,17,3,54
인천,신흥,도시대기,0.004,0.5,0.01,0.036,16,14,59
인천,서해,도로변대기,0.003,0.6,0.003,0.016,24,12,59
인천,영종,도시대기,0.003,0.4,0.011,0.028,17,7,51
인천,송림,도시대기,0.002,0.7,0.004,0.038,22,14,63
인천,구월동,도시대기,0.002,0.6,0.002,0.036,17,8,64
인천,숭의,도시대기,0.003,0.5,0.004,0.039,21,17,74
인천,석바위,도로변대기,0.004,0.6,0.003,0.046,17,8,76
인천,부평역,도로변대기,0.005,0.5,0.008,0.041,22,19,68
인천,남동,도로변대기,0.002,0.1,0.001,0.037,20,15,79
인천,주안,도시대기,0.003,0.6,0.002,0.047,16,16,78
인천,부평,도시대기,0.004,0.6,0.005,0.044,18,13,73
인천,연희,도시대기,0.003,0.4,0.014,0.039,9,7,65
인천,검단,도시대기,0.004,0.5,0.005,0.04,13,11,66
인천,중봉,도로변대기,0.004,0.6,0.003,0.056,38,22,93
인천,계산,도시대기,0.002,1.2,0.005,0.034,19,11,72
인천,고잔,도시대기,0.004,0.5,0.005,0.047,17,15,78
인천,서창,도시대기,0.003,0.4,0.002,0.039,14,11,65
인천,석남,도시대기,0.003,0.5,0.007,0.04,13,12,66
인천,송해,도시대기,0.003,0.5,0.013,0.028,21,20,87
인천,동춘,도시대기,0.003,0.5,0.004,0.039,21,13,72
인천,운서,도시대기,0.002,0.4,0.017,0.018,19,10,66
인천,송현,도로변대기,0.003,0.5,0.003,0.043,17,13,71
인천,논현,도시대기,0.003,0.5,0.003,0.041,9,,68
인천,청라,도시대기,0.005,0.5,0.006,0.041,19,14,68
인천,송도,도시대기,0.003,0.4,0.013,0.029,19,10,64
인천,아암,도시대기,0.002,0.3,0.012,0.028,19,9,59
인천,원당,도시대기,0.004,0.5,0.004,0.042,18,11,72
인천,길상,도시대기,0.004,0.5,0.013,0.026,25,16,79
인천,삼산,도시대기,0.004,0.5,0.004,0.04,18,10,66
인천,경인항,항만,0.001,0.6,0.006,0.035,24,14,61
인천,인천항,항만,0.002,0.4,0.004,0.053,20,15,88
울산,화산리,도시대기,0.003,0.4,0.019,0.021,16,12,35
울산,상남리,도시대기,0.003,0.6,0.005,0.022,9,8,37
울산,농소동,도시대기,0.003,0.5,0.01,0.022,17,10,37
울산,삼남읍,도시대기,0.002,0.3,0.018,0.011,13,4,30
울산,약사동,도시대기,,0.3,0.021,0.021,10,3,35
울산,웅촌면,도시대기,0.002,0.3,0.006,0.025,14,7,42
울산,범서읍,도시대기,0.003,0.4,0.004,0.026,13,12,43
울산,북부순환도로,도로변대기,0.004,0.5,0.008,0.045,11,4,75
울산,전하동,도시대기,0.005,0.8,0.005,0.041,17,9,68
울산,울산항,항만,0.004,0.4,0.003,0.039,,2,
울산,대송동,도시대기,0.003,1.4,0.004,0.037,13,10,61
울산,성남동,도시대기,0.002,0.4,0.003,0.031,13,7,51
울산,부곡동(울산),도시대기,0.004,0.4,0.007,0.032,23,12,53
울산,여천동(울산),도시대기,0.005,0.4,0.011,0.034,6,4,56
울산,야음동,도시대기,0.002,0.4,0.005,0.035,11,7,58
울산,삼산동,도시대기,0.002,0.5,0.005,0.037,13,7,61
울산,신정로,도로변대기,0.003,0.3,0.009,0.021,11,3,35
울산,신정동,도시대기,0.003,0.5,0.005,0.03,12,8,50
울산,덕신리,도시대기,0.003,0.3,0.004,0.021,12,1,35
울산,무거동,도시대기,0.003,0.4,0.003,0.036,14,10,59
울산,효문동,도시대기,0.003,0.6,0.005,0.032,17,5,
울산,대송동,도시대기,0.008,0.9,0.021,0.029,28,20,56
울산,성남동,도시대기,0.002,0.4,0.004,0.023,16,11,54
울산,부곡동(울산),도시대기,0.005,1.2,0.017,0.031,33,16,51
울산,여천동(울산),도시대기,0.003,0.4,0.005,0.027,32,18,56
울산,야음동,도시대기,0.002,0.5,0.004,0.032,15,13,53
울산,삼산동,도시대기,0.002,0.3,0.008,0.023,18,15,51
울산,신정로,도로변대기,0.002,0.5,0.011,0.014,22,9,37
울산,신정동,도시대기,0.002,0.6,0.007,0.032,22,16,53
울산,덕신리,도시대기,0.003,0.4,0.004,0.015,17,8,33
울산,무거동,도시대기,0.002,0.4,0.003,0.025,18,14,51
울산,효문동,도시대기,0.002,0.5,0.005,0.024,30,14,50
울산,화산리,도시대기,0.003,0.4,0.039,0.017,14,13,58
울산,상남리,도시대기,0.002,0.5,0.008,0.017,15,11,40
울산,농소동,도시대기,0.004,0.6,0.004,0.02,27,11,51
울산,삼남읍,도시대기,0.002,0.4,0.02,0.01,24,16,43
울산,약사동,도시대기,0.002,0.3,0.018,0.021,19,17,47
울산,웅촌면,도시대기,0.002,0.4,0.009,0.017,20,15,54
울산,범서읍,도시대기,0.002,0.4,0.004,0.015,19,17,56
울산,북부순환도로,도로변대기,0.003,0.5,0.005,0.019,14,13,37
울산,전하동,도시대기,0.005,0.5,0.018,0.032,30,17,66
울산,울산항,항만,0.002,0.3,0.004,0.025,,5,
울산,화산리,도시대기,0.01,0.9,0.007,0.067,80,38,107
울산,상남리,도시대기,0.002,0.7,0.005,0.028,35,25,72
울산,농소동,도시대기,0.003,0.8,0.004,0.031,48,26,82
울산,삼남읍,도시대기,0.002,0.6,0.005,0.012,47,27,74
울산,약사동,도시대기,0.003,0.5,0.01,0.037,43,26,74
울산,웅촌면,도시대기,0.002,0.5,0.006,0.021,46,34,87
울산,범서읍,도시대기,0.002,0.5,0.004,0.021,35,31,85
울산,북부순환도로,도로변대기,0.005,0.6,0.005,0.045,43,23,75
울산,전하동,도시대기,0.003,0.5,0.038,0.023,65,32,87
울산,울산항,항만,0.003,0.6,0.004,0.044,,6,
울산,대송동,도시대기,0.002,0.7,0.05,0.014,62,27,82
울산,성남동,도시대기,0.002,0.5,0.004,0.033,37,26,82
울산,부곡동(울산),도시대기,0.011,0.6,0.008,0.052,65,34,87
울산,여천동(울산),도시대기,0.006,0.5,0.004,0.041,94,66,105
울산,야음동,도시대기,0.002,0.6,0.006,0.042,48,31,82
울산,삼산동,도시대기,0.002,0.5,0.005,0.038,46,28,82
울산,신정로,도로변대기,0.002,0.6,0.01,0.024,43,27,77
울산,신정동,도시대기,0.002,0.7,0.008,0.037,50,32,82
울산,덕신리,도시대기,0.003,0.6,0.004,0.02,42,28,72
울산,무거동,도시대기,0.002,0.4,0.004,0.032,39,30,82
울산,효문동,도시대기,,,,,,31,
울산,화산리,도시대기,0.004,0.6,0.022,0.03,50,30,77
울산,상남리,도시대기,0.003,0.6,0.004,0.027,35,23,69
울산,농소동,도시대기,0.003,0.7,0.004,0.033,49,25,72
울산,삼남읍,도시대기,0.003,0.6,0.005,0.011,41,25,69
울산,약사동,도시대기,0.003,0.4,0.027,0.026,45,22,72
울산,웅촌면,도시대기,0.003,0.5,0.005,0.021,56,35,92
울산,범서읍,도시대기,0.002,0.4,0.004,0.021,33,29,85
울산,북부순환도로,도로변대기,0.004,0.6,0.006,0.038,39,23,66
울산,전하동,도시대기,0.003,0.5,0.024,0.028,60,28,72
울산,울산항,항만,0.004,0.5,0.003,0.04,91,55,132
울산,대송동,도시대기,0.003,0.9,0.019,0.032,55,28,67
울산,성남동,도시대기,0.002,0.5,0.003,0.031,35,21,66
울산,부곡동(울산),도시대기,0.003,0.5,0.016,0.033,56,27,73
울산,여천동(울산),도시대기,0.005,0.5,0.01,0.037,62,32,80
울산,야음동,도시대기,0.002,0.5,0.007,0.039,43,23,74
울산,삼산동,도시대기,0.002,0.5,0.005,0.038,39,22,77
울산,신정로,도로변대기,0.002,0.6,0.008,0.029,39,19,64
울산,신정동,도시대기,0.002,0.6,0.013,0.03,38,26,77
울산,덕신리,도시대기,0.003,0.6,0.004,0.021,38,21,69
울산,무거동,도시대기,0.003,0.5,0.003,0.032,36,27,82
울산,효문동,도시대기,,,,,44,27,
울산,화산리,도시대기,0.004,0.5,0.02,0.034,56,24,74
울산,상남리,도시대기,0.003,0.5,0.004,0.028,41,25,59
울산,농소동,도시대기,0.003,0.6,0.023,0.027,54,18,75
울산,삼남읍,도시대기,0.004,0.6,0.005,0.014,51,21,73
울산,약사동,도시대기,0.003,0.4,0.039,0.016,50,22,74
울산,웅촌면,도시대기,0.003,0.5,0.005,0.023,66,40,95
울산,범서읍,도시대기,0.002,0.4,0.003,0.026,38,24,72
울산,북부순환도로,도로변대기,0.003,0.5,0.006,0.035,50,17,63
울산,전하동,도시대기,0.003,0.5,0.023,0.028,57,22,81
울산,울산항,항만,0.004,0.3,0.017,0.033,89,45,147
울산,대송동,도시대기,0.003,0.8,0.015,0.039,53,25,75
울산,성남동,도시대기,0.003,0.5,0.003,0.035,47,25,69
울산,부곡동(울산),도시대기,0.003,0.5,0.021,0.029,65,25,82
울산,여천동(울산),도시대기,0.01,0.4,0.016,0.036,57,25,87
울산,야음동,도시대기,0.003,0.5,0.005,0.045,56,20,75
울산,삼산동,도시대기,0.003,0.5,0.005,0.042,54,22,74
울산,신정로,도로변대기,0.003,0.6,0.012,0.027,50,22,69
울산,신정동,도시대기,0.003,0.7,0.008,0.042,52,25,72
울산,덕신리,도시대기,0.003,0.5,0.003,0.023,62,30,69
울산,무거동,도시대기,0.004,0.4,0.003,0.042,49,31,72
울산,효문동,도시대기,0.003,0.5,0.011,0.042,62,24,83
울산,화산리,도시대기,,0.5,0.015,0.044,50,36,73
울산,상남리,도시대기,0.003,0.4,0.005,0.028,21,13,50
울산,농소동,도시대기,0.003,0.7,0.004,0.031,32,16,52
울산,삼남읍,도시대기,0.002,0.5,0.006,0.014,31,18,54
울산,약사동,도시대기,0.002,0.4,0.018,0.03,29,14,50
울산,웅촌면,도시대기,0.002,0.5,0.004,0.028,51,31,97
울산,범서읍,도시대기,0.002,0.4,0.004,0.026,27,22,72
울산,북부순환도로,도로변대기,0.004,0.5,0.006,0.036,24,17,59
울산,전하동,도시대기,0.003,0.5,0.019,0.032,39,15,53
울산,울산항,항만,0.003,0.5,0.002,0.044,93,32,82
울산,무거동,도시대기,0.003,0.4,0.003,0.04,29,23,66
울산,효문동,도시대기,0.005,0.6,0.004,0.048,45,23,80
울산,대송동,도시대기,0.003,0.8,0.028,0.024,36,20,50
울산,성남동,도시대기,0.002,0.4,0.004,0.036,25,14,59
울산,부곡동(울산),도시대기,0.007,0.7,0.004,0.046,50,27,76
울산,여천동(울산),도시대기,0.007,0.5,0.004,0.043,57,23,71
울산,야음동,도시대기,0.003,0.4,0.005,0.042,36,15,70
울산,삼산동,도시대기,0.002,0.4,0.005,0.04,26,19,66
울산,신정로,도로변대기,0.003,0.6,0.007,0.028,28,12,47
울산,신정동,도시대기,0.003,0.5,0.009,0.037,27,18,61
울산,덕신리,도시대기,0.003,0.5,0.003,0.021,36,18,56
울산,대송동,도시대기,0.003,0.6,0.046,0.015,47,18,75
울산,성남동,도시대기,0.003,0.6,0.002,0.033,49,22,79
울산,부곡동(울산),도시대기,0.004,0.6,0.019,0.035,56,30,80
울산,여천동(울산),도시대기,0.008,0.6,0.004,0.039,58,32,85
울산,야음동,도시대기,0.002,0.6,0.004,0.045,45,26,79
울산,삼산동,도시대기,0.002,0.5,0.005,0.039,48,27,82
울산,신정로,도로변대기,0.003,0.7,0.008,0.028,40,25,74
울산,신정동,도시대기,0.002,0.7,0.017,0.034,45,29,79
울산,덕신리,도시대기,0.003,0.7,0.003,0.018,48,27,74
울산,무거동,도시대기,0.003,0.5,0.003,0.035,38,27,87
울산,효문동,도시대기,0.004,0.7,0.004,0.039,58,29,82
울산,화산리,도시대기,0.004,0.6,0.019,0.039,45,26,79
울산,상남리,도시대기,0.003,0.5,0.005,0.026,37,27,74
울산,농소동,도시대기,0.004,0.8,0.004,0.027,45,29,79
울산,삼남읍,도시대기,0.004,0.7,0.005,0.012,41,23,74
울산,약사동,도시대기,0.003,0.5,0.014,0.037,49,24,77
울산,웅촌면,도시대기,0.002,0.5,0.004,0.023,48,32,95
울산,범서읍,도시대기,0.002,0.5,0.004,0.021,42,35,82
울산,북부순환도로,도로변대기,0.005,0.7,0.006,0.042,33,20,70
울산,전하동,도시대기,0.003,0.5,0.034,0.025,47,26,82
울산,울산항,항만,0.003,0.6,0.002,0.048,106,62,135
울산,화산리,도시대기,0.003,0.7,0.029,0.041,72,46,101
울산,상남리,도시대기,0.002,0.5,0.005,0.026,48,37,82
울산,농소동,도시대기,0.002,0.8,0.014,0.036,62,47,109
울산,삼남읍,도시대기,0.003,0.7,0.005,0.015,56,39,97
울산,약사동,도시대기,0.002,0.2,0.053,0.015,67,43,92
울산,웅촌면,도시대기,0.003,0.5,0.004,0.024,71,53,120
울산,범서읍,도시대기,0.002,0.5,0.003,0.024,44,41,95
울산,북부순환도로,도로변대기,0.004,0.6,0.003,0.043,52,36,85
울산,전하동,도시대기,0.003,0.5,0.044,0.018,78,50,116
울산,울산항,항만,0.002,0.5,0.005,0.057,90,67,166
울산,무거동,도시대기,0.002,0.5,0.003,0.041,48,44,97
울산,효문동,도시대기,0.003,0.6,0.004,0.05,74,48,109
울산,대송동,도시대기,0.002,0.6,0.043,0.021,71,45,109
울산,성남동,도시대기,0.003,0.5,0.003,0.037,62,42,101
울산,부곡동(울산),도시대기,0.002,0.5,0.036,0.024,80,49,105
울산,여천동(울산),도시대기,0.005,0.6,0.028,0.034,101,50,120
울산,야음동,도시대기,0.002,0.5,0.005,0.052,65,44,101
울산,삼산동,도시대기,0.002,0.5,0.005,0.044,60,41,100
울산,신정로,도로변대기,0.002,0.7,0.011,0.025,58,38,85
울산,신정동,도시대기,0.002,0.7,0.025,0.037,61,55,109
울산,덕신리,도시대기,0.003,0.6,0.004,0.019,60,41,85
울산,화산리,도시대기,0.003,0.8,0.036,0.022,50,29,97
울산,상남리,도시대기,0.002,0.4,0.01,0.021,48,41,92
울산,농소동,도시대기,0.002,0.8,0.016,0.02,55,42,109
울산,삼남읍,도시대기,0.002,0.5,0.019,0.013,47,37,112
울산,약사동,도시대기,0.002,0.3,0.025,0.021,50,29,95
울산,웅촌면,도시대기,0.001,0.5,0.006,0.016,54,46,116
울산,범서읍,도시대기,0.002,0.5,0.003,0.017,47,46,116
울산,북부순환도로,도로변대기,0.002,0.4,0.016,0.019,50,35,92
울산,전하동,도시대기,0.005,0.5,0.035,0.023,62,41,109
울산,울산항,항만,0.002,0.5,0.014,0.031,92,70,247
울산,대송동,도시대기,0.006,0.6,0.048,0.016,48,29,92
울산,성남동,도시대기,0.002,0.5,0.005,0.027,49,38,128
울산,부곡동(울산),도시대기,0.008,0.6,0.025,0.029,67,47,120
울산,여천동(울산),도시대기,0.01,0.5,0.028,0.02,63,39,132
울산,야음동,도시대기,0.002,0.4,0.014,0.031,52,41,132
울산,삼산동,도시대기,0.002,0.5,0.011,0.032,50,38,128
울산,신정로,도로변대기,0.002,0.7,0.021,0.017,58,41,101
울산,신정동,도시대기,0.002,0.7,0.023,0.022,50,42,116
울산,덕신리,도시대기,0.002,0.6,0.009,0.016,48,33,87
울산,무거동,도시대기,0.002,0.5,0.005,0.029,49,45,112
울산,효문동,도시대기,0.002,0.5,0.016,0.027,67,47,116
울산,대송동,도시대기,0.002,0.6,0.031,0.013,17,10,56
울산,성남동,도시대기,0.002,0.3,0.03,0.01,19,7,61
울산,부곡동(울산),도시대기,0.004,0.5,0.015,0.041,28,5,68
울산,여천동(울산),도시대기,0.002,1.1,0.031,0.015,62,7,65
울산,야음동,도시대기,0.002,0.3,0.03,0.014,15,9,56
울산,삼산동,도시대기,0.002,0.3,0.036,0.011,17,5,59
울산,신정로,도로변대기,0.003,0.7,0.023,0.023,25,6,54
울산,신정동,도시대기,0.002,0.6,0.033,0.012,18,3,59
울산,덕신리,도시대기,0.002,0.5,0.033,0.009,49,8,55
울산,무거동,도시대기,0.002,0.4,0.024,0.021,16,8,66
울산,효문동,도시대기,0.002,0.4,0.028,0.016,32,3,59
울산,화산리,도시대기,0.002,0.6,0.027,0.02,18,8,56
울산,상남리,도시대기,0.002,0.3,0.028,0.014,16,6,56
울산,농소동,도시대기,0.003,0.7,0.03,0.013,33,7,64
울산,삼남읍,도시대기,0.002,0.4,0.033,0.012,13,7,54
울산,약사동,도시대기,0.002,0.2,0.042,0.008,11,7,60
울산,웅촌면,도시대기,0.001,0.4,0.035,0.009,25,10,69
울산,범서읍,도시대기,0.002,0.5,0.03,0.014,10,9,72
울산,북부순환도로,도로변대기,0.002,0.3,0.031,0.016,9,8,54
울산,전하동,도시대기,0.002,0.4,0.029,0.013,18,6,59
울산,울산항,항만,0.002,0.3,0.025,0.017,54,11,72
울산,대송동,도시대기,0.003,0.4,0.021,0.017,17,11,37
울산,성남동,도시대기,0.002,0.2,0.011,0.024,17,9,40
울산,부곡동(울산),도시대기,0.002,0.3,0.02,0.018,27,15,40
울산,여천동(울산),도시대기,0.002,0.5,0.018,0.021,14,7,35
울산,야음동,도시대기,0.002,0.4,0.014,0.025,20,9,42
울산,삼산동,도시대기,0.002,0.3,0.016,0.022,17,9,37
울산,신정로,도로변대기,0.005,0.2,0.013,0.025,18,8,42
울산,신정동,도시대기,0.002,0.4,0.019,0.02,16,12,33
울산,덕신리,도시대기,0.003,0.4,0.003,0.022,19,4,37
울산,무거동,도시대기,0.002,0.2,0.017,0.02,16,11,37
울산,효문동,도시대기,0.002,0.4,0.009,0.032,24,7,53
울산,화산리,도시대기,0.005,0.5,0.008,0.035,30,18,58
울산,상남리,도시대기,0.003,0.3,0.006,0.025,21,8,42
울산,농소동,도시대기,0.003,0.4,0.027,0.01,21,8,45
울산,삼남읍,도시대기,0.002,0.3,0.027,0.007,18,5,45
울산,약사동,도시대기,0.002,0.2,0.032,0.009,15,9,52
울산,웅촌면,도시대기,0.002,0.3,0.004,0.028,25,10,
울산,범서읍,도시대기,0.002,0.3,0.029,0.01,17,14,48
울산,북부순환도로,도로변대기,0.002,0.2,0.014,0.026,13,6,43
울산,전하동,도시대기,0.002,0.4,0.017,0.02,18,9,37
울산,울산항,항만,0.006,0.1,0.013,0.024,32,18,54
울산,약사동,도시대기,0.002,0.2,0.01,0.033,10,1,
울산,웅촌면,도시대기,0.002,0.3,0.013,0.025,12,6,42
울산,범서읍,도시대기,0.003,0.4,0.004,0.034,11,10,56
울산,북부순환도로,도로변대기,0.004,0.3,0.004,0.034,10,2,56
울산,전하동,도시대기,0.003,0.4,0.02,0.024,12,8,40
울산,울산항,항만,0.006,0.1,0.019,0.023,28,25,
울산,대송동,도시대기,0.002,0.4,0.024,0.017,11,,40
