운영기관,충전소,충전기ID,충전기타입,지역,시군구,행정동,주소,이용가능시간,이용자 제한,충전용량,비고
스타코프,희망센트럴뷰아파트,5,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 거제시장로22번길 5희망센트럴뷰아파트(588-4 희망센트럴뷰),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,
스타코프,희망센트럴뷰아파트,6,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 거제시장로22번길 5희망센트럴뷰아파트(588-4 희망센트럴뷰),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,
스타코프,희망센트럴뷰아파트,7,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 거제시장로22번길 5희망센트럴뷰아파트(588-4 희망센트럴뷰),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,
스타코프,희망센트럴뷰아파트,8,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 거제시장로22번길 5희망센트럴뷰아파트(588-4 희망센트럴뷰),24시간 이용가능,해당 시설 정책에 따라 이용이 불가할 수 있습니다,3kW,
LG헬로비전,KNN타워,1,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀서로 30(1468 케이엔엔타워),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,
LG헬로비전,KNN타워,2,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀서로 30(1468 케이엔엔타워),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,
LG헬로비전,KNN타워,3,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 센텀서로 30(1468 케이엔엔타워),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,
LG헬로비전,LH뜨란채,1,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로67번길 18(1278 LH뜨란채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,LH뜨란채,2,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로67번길 18(1278 LH뜨란채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,LH뜨란채,3,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로67번길 18(1278 LH뜨란채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,LH뜨란채,4,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로67번길 18(1278 LH뜨란채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,LH뜨란채,5,AC완속,부산광역시 ,해운대구 ,좌동,부산광역시 해운대구 대천로67번길 18(1278 LH뜨란채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,e편한세상화명힐스아파트,1,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 화명대로 68(1293-1 이편한세상화명힐스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,e편한세상화명힐스아파트,2,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 화명대로 68(1293-1 이편한세상화명힐스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,e편한세상화명힐스아파트,3,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 화명대로 68(1293-1 이편한세상화명힐스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,e편한세상화명힐스아파트,4,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 화명대로 68(1293-1 이편한세상화명힐스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,e편한세상화명힐스아파트,5,AC완속,부산광역시 ,북구 ,화명동,부산광역시 북구 화명대로 68(1293-1 이편한세상화명힐스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,감만국제아파트,1,AC완속,부산광역시 ,남구 ,감만동,부산광역시 남구 석포로 34(20-1 국제아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,감만국제아파트,2,AC완속,부산광역시 ,남구 ,감만동,부산광역시 남구 석포로 34(20-1 국제아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,감만국제아파트,3,AC완속,부산광역시 ,남구 ,감만동,부산광역시 남구 석포로 34(20-1 국제아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,감만국제아파트,4,AC완속,부산광역시 ,남구 ,감만동,부산광역시 남구 석포로 34(20-1 국제아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,감만국제아파트,5,AC완속,부산광역시 ,남구 ,감만동,부산광역시 남구 석포로 34(20-1 국제아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,거제동한일유앤아이,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 196(한일유앤아이 아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,거제동한일유앤아이,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 196(한일유앤아이 아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,거제동한일유앤아이,3,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 196(한일유앤아이 아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,거제동한일유앤아이,4,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 196(한일유앤아이 아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,거제동한일유앤아이,5,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 196(한일유앤아이 아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,경성스마트더블유2차,1,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 낙동대로 182(263-1 스마트W2차),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,경성스마트더블유2차,2,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 낙동대로 182(263-1 스마트W2차),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,경성스마트더블유2차,3,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 낙동대로 182(263-1 스마트W2차),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,경성스마트더블유2차,4,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 낙동대로 182(263-1 스마트W2차),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,괴정스타클래스,1,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 대티로1번길 22(괴정 스타클래스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,괴정스타클래스,2,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 대티로1번길 22(괴정 스타클래스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,괴정스타클래스,3,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 대티로1번길 22(괴정 스타클래스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,괴정스타클래스,4,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 대티로1번길 22(괴정 스타클래스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,괴정스타클래스,5,AC완속,부산광역시 ,사하구 ,괴정동,부산광역시 사하구 대티로1번길 22(괴정 스타클래스),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,금사삼한사랑채아파트,1,AC완속,부산광역시 ,금정구 ,금사동,부산광역시 금정구 서금로 115(565 삼한사랑채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,금사삼한사랑채아파트,2,AC완속,부산광역시 ,금정구 ,금사동,부산광역시 금정구 서금로 115(565 삼한사랑채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,금사삼한사랑채아파트,3,AC완속,부산광역시 ,금정구 ,금사동,부산광역시 금정구 서금로 115(565 삼한사랑채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,금사삼한사랑채아파트,4,AC완속,부산광역시 ,금정구 ,금사동,부산광역시 금정구 서금로 115(565 삼한사랑채아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대승하이아트,1,AC완속,부산광역시 ,남구 ,우암동,부산광역시 남구 유엔로 66(10 대승하이아트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대승하이아트,2,AC완속,부산광역시 ,남구 ,우암동,부산광역시 남구 유엔로 66(10 대승하이아트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대승하이아트,3,AC완속,부산광역시 ,남구 ,우암동,부산광역시 남구 유엔로 66(10 대승하이아트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대승하이아트,4,AC완속,부산광역시 ,남구 ,우암동,부산광역시 남구 유엔로 66(10 대승하이아트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대승하이아트,5,AC완속,부산광역시 ,남구 ,우암동,부산광역시 남구 유엔로 66(10 대승하이아트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대연동푸르지오아파트,1,AC완속,부산광역시 ,남구 ,대연동,부산광역시 남구 수영로325번길 12(93-3 부산대연동푸르지오),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대연동푸르지오아파트,2,AC완속,부산광역시 ,남구 ,대연동,부산광역시 남구 수영로325번길 12(93-3 부산대연동푸르지오),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대연동푸르지오아파트,3,AC완속,부산광역시 ,남구 ,대연동,부산광역시 남구 수영로325번길 12(93-3 부산대연동푸르지오),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대연동푸르지오아파트,4,AC완속,부산광역시 ,남구 ,대연동,부산광역시 남구 수영로325번길 12(93-3 부산대연동푸르지오),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,대연동푸르지오아파트,5,AC완속,부산광역시 ,남구 ,대연동,부산광역시 남구 수영로325번길 12(93-3 부산대연동푸르지오),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동래대우아파트,1,AC완속,부산광역시 ,동래구 ,온천동,부산광역시 동래구 충렬대로140번길 32(1457-1 동래대우아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동래대우아파트,2,AC완속,부산광역시 ,동래구 ,온천동,부산광역시 동래구 충렬대로140번길 32(1457-1 동래대우아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동래대우아파트,3,AC완속,부산광역시 ,동래구 ,온천동,부산광역시 동래구 충렬대로140번길 32(1457-1 동래대우아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동래대우아파트,4,AC완속,부산광역시 ,동래구 ,온천동,부산광역시 동래구 충렬대로140번길 32(1457-1 동래대우아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동래대우아파트,5,AC완속,부산광역시 ,동래구 ,온천동,부산광역시 동래구 충렬대로140번길 32(1457-1 동래대우아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원역삼정그린코아,1,AC완속,부산광역시 ,북구 ,금곡동,부산광역시 북구 효열로 135(832 동원역삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원역삼정그린코아,2,AC완속,부산광역시 ,북구 ,금곡동,부산광역시 북구 효열로 135(832 동원역삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원역삼정그린코아,3,AC완속,부산광역시 ,북구 ,금곡동,부산광역시 북구 효열로 135(832 동원역삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원역삼정그린코아,4,AC완속,부산광역시 ,북구 ,금곡동,부산광역시 북구 효열로 135(832 동원역삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원역삼정그린코아,5,AC완속,부산광역시 ,북구 ,금곡동,부산광역시 북구 효열로 135(832 동원역삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원화인패밀리,1,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 백양관문로77번길 55(1-12 동원화인패밀리타운),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원화인패밀리,2,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 백양관문로77번길 55(1-12 동원화인패밀리타운),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원화인패밀리,3,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 백양관문로77번길 55(1-12 동원화인패밀리타운),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원화인패밀리,4,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 백양관문로77번길 55(1-12 동원화인패밀리타운),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,동원화인패밀리,5,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 백양관문로77번길 55(1-12 동원화인패밀리타운),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,명지2차금강펜테리움,1,AC완속,부산광역시 ,강서구 ,명지동,부산광역시 강서구 명지국제5로 109(금강펜테리움 센트럴파크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,명지2차금강펜테리움,2,AC완속,부산광역시 ,강서구 ,명지동,부산광역시 강서구 명지국제5로 109(금강펜테리움 센트럴파크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,명지2차금강펜테리움,3,AC완속,부산광역시 ,강서구 ,명지동,부산광역시 강서구 명지국제5로 109(금강펜테리움 센트럴파크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,명지2차금강펜테리움,4,AC완속,부산광역시 ,강서구 ,명지동,부산광역시 강서구 명지국제5로 109(금강펜테리움 센트럴파크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,명지2차금강펜테리움,5,AC완속,부산광역시 ,강서구 ,명지동,부산광역시 강서구 명지국제5로 109(금강펜테리움 센트럴파크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,문현경동리인1단지,1,AC완속,부산광역시 ,남구 ,문현동,부산광역시 남구 문현로 36-1(문현경동리인 1단지),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,문현경동리인1단지,2,AC완속,부산광역시 ,남구 ,문현동,부산광역시 남구 문현로 36-1(문현경동리인 1단지),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,문현경동리인1단지,3,AC완속,부산광역시 ,남구 ,문현동,부산광역시 남구 문현로 36-1(문현경동리인 1단지),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,반송삼정그린코아,1,AC완속,부산광역시 ,해운대구 ,반송동,부산광역시 해운대구 신반송로 196(78 삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,반송삼정그린코아,2,AC완속,부산광역시 ,해운대구 ,반송동,부산광역시 해운대구 신반송로 196(78 삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,반송삼정그린코아,3,AC완속,부산광역시 ,해운대구 ,반송동,부산광역시 해운대구 신반송로 196(78 삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,반송삼정그린코아,4,AC완속,부산광역시 ,해운대구 ,반송동,부산광역시 해운대구 신반송로 196(78 삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,반송삼정그린코아,5,AC완속,부산광역시 ,해운대구 ,반송동,부산광역시 해운대구 신반송로 196(78 삼정그린코아),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,범일역풍림아이원,1,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,범일역풍림아이원,2,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,범일역풍림아이원,3,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,범일역풍림아이원,4,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,범일역풍림아이원,5,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,봄여름가을겨울,1,AC완속,부산광역시 ,서구 ,토성동,부산광역시 서구 보수대로 15(51-1 봄여름가을겨울),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,봄여름가을겨울,2,AC완속,부산광역시 ,서구 ,토성동,부산광역시 서구 보수대로 15(51-1 봄여름가을겨울),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,봄여름가을겨울,3,AC완속,부산광역시 ,서구 ,토성동,부산광역시 서구 보수대로 15(51-1 봄여름가을겨울),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,봄여름가을겨울,4,AC완속,부산광역시 ,서구 ,토성동,부산광역시 서구 보수대로 15(51-1 봄여름가을겨울),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,봄여름가을겨울,5,AC완속,부산광역시 ,서구 ,토성동,부산광역시 서구 보수대로 15(51-1 봄여름가을겨울),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부곡쌍용아파트,1,AC완속,부산광역시 ,금정구 ,부곡동,부산광역시 금정구 수림로 25(224-1 부곡쌍용아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부곡쌍용아파트,2,AC완속,부산광역시 ,금정구 ,부곡동,부산광역시 금정구 수림로 25(224-1 부곡쌍용아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부곡쌍용아파트,3,AC완속,부산광역시 ,금정구 ,부곡동,부산광역시 금정구 수림로 25(224-1 부곡쌍용아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부곡쌍용아파트,4,AC완속,부산광역시 ,금정구 ,부곡동,부산광역시 금정구 수림로 25(224-1 부곡쌍용아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부곡쌍용아파트,5,AC완속,부산광역시 ,금정구 ,부곡동,부산광역시 금정구 수림로 25(224-1 부곡쌍용아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부산정관행복주택,1,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관1로 51(모전리 717),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부산정관행복주택,2,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관1로 51(모전리 717),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부산정관행복주택,3,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관1로 51(모전리 717),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부산정관행복주택,4,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관1로 51(모전리 717),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,부산정관행복주택,5,AC완속,부산광역시 ,기장군 ,정관읍 ,부산광역시 기장군 정관읍 정관1로 51(모전리 717),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면베르빌2차,1,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 중앙대로 584(879-2 서면베르빌2),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면한신아파트,1,AC완속,부산광역시 ,부산진구 ,전포동,부산광역시 부산진구 전포대로 294(170-1 서면한신아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면한신아파트,2,AC완속,부산광역시 ,부산진구 ,전포동,부산광역시 부산진구 전포대로 294(170-1 서면한신아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면한신아파트,3,AC완속,부산광역시 ,부산진구 ,전포동,부산광역시 부산진구 전포대로 294(170-1 서면한신아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면한신아파트,4,AC완속,부산광역시 ,부산진구 ,전포동,부산광역시 부산진구 전포대로 294(170-1 서면한신아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,서면한신아파트,5,AC완속,부산광역시 ,부산진구 ,전포동,부산광역시 부산진구 전포대로 294(170-1 서면한신아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,센텀삼환아파트,1,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,센텀삼환아파트,2,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,센텀삼환아파트,3,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,센텀삼환아파트,4,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,센텀삼환아파트,5,AC완속,부산광역시 ,해운대구 ,우동,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,송정주공1단지,1,AC완속,부산광역시 ,해운대구 ,송정동,부산광역시 해운대구 송정1로 20(929 송정1단지주공아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,송정주공1단지,2,AC완속,부산광역시 ,해운대구 ,송정동,부산광역시 해운대구 송정1로 20(929 송정1단지주공아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,송정주공1단지,3,AC완속,부산광역시 ,해운대구 ,송정동,부산광역시 해운대구 송정1로 20(929 송정1단지주공아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,송정주공1단지,4,AC완속,부산광역시 ,해운대구 ,송정동,부산광역시 해운대구 송정1로 20(929 송정1단지주공아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,송정주공1단지,5,AC완속,부산광역시 ,해운대구 ,송정동,부산광역시 해운대구 송정1로 20(929 송정1단지주공아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,수영강동원로얄듀크,1,AC완속,부산광역시 ,수영구 ,수영동,부산광역시 수영구 수미로14번길 35(552 수영강동원로얄듀크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,수영강동원로얄듀크,2,AC완속,부산광역시 ,수영구 ,수영동,부산광역시 수영구 수미로14번길 35(552 수영강동원로얄듀크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,수영강동원로얄듀크,3,AC완속,부산광역시 ,수영구 ,수영동,부산광역시 수영구 수미로14번길 35(552 수영강동원로얄듀크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,수영강동원로얄듀크,4,AC완속,부산광역시 ,수영구 ,수영동,부산광역시 수영구 수미로14번길 35(552 수영강동원로얄듀크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,수영강동원로얄듀크,5,AC완속,부산광역시 ,수영구 ,수영동,부산광역시 수영구 수미로14번길 35(552 수영강동원로얄듀크),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,시청역SK뷰,1,AC완속,부산광역시 ,연제구 ,연산동,부산광역시 연제구 중앙대로1043번길 34,24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,시청역SK뷰,2,AC완속,부산광역시 ,연제구 ,연산동,부산광역시 연제구 중앙대로1043번길 34,24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,시청역SK뷰,3,AC완속,부산광역시 ,연제구 ,연산동,부산광역시 연제구 중앙대로1043번길 34,24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,시청역SK뷰,4,AC완속,부산광역시 ,연제구 ,연산동,부산광역시 연제구 중앙대로1043번길 34,24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,시청역SK뷰,5,AC완속,부산광역시 ,연제구 ,연산동,부산광역시 연제구 중앙대로1043번길 34,24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,신가야벽산블루밍,1,AC완속,부산광역시 ,부산진구 ,당감동,부산광역시 부산진구 마철로 98(128-2 벽산블루밍아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,신가야벽산블루밍,2,AC완속,부산광역시 ,부산진구 ,당감동,부산광역시 부산진구 마철로 98(128-2 벽산블루밍아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
LG헬로비전,신가야벽산블루밍,3,AC완속,부산광역시 ,부산진구 ,당감동,부산광역시 부산진구 마철로 98(128-2 벽산블루밍아파트),24시간 이용가능,거주자외 출입이 제한될 수 있습니다.,7kW,
